,text,label
407,"@kadaster_mehmet @BreitbartLondon I say exactly the same, barbaric and totally unjustifiable. I say that as a Jew too.",0
408,a singular coin. didnt know i was friends with a jew https://t.co/CyN8D07oNb,1
409,@PeterStewartB @fraser_anning the Jew fears the australian nationalist,1
410,@ilhamutama___ Eshe2 jew,0
411,A fascinating talk today by @melissakagen at @QUBMusicteam @QUBelfast on the concept of the wandering Jew in opera.… https://t.co/2iUrEenCcr,0
412,"@BenjaminNorton bro,you're jew?",1
413,@Rabbi224 @benshapiro When will you stop your Jew lies,1
414,@AshleyNSH greetings you Jew,1
415,@talkSPORT Jew Cunt,1
416,@expbih Being a barb is like being a Jew in WWII,0
417,@MSardinian t. observant jew,0
418,Weird 💩 on jew tube...,0
419,"@michaeljknowles @IlhanMN as a Jew, I can wholeheartedly say, fuck off and die for defending a war criminal",0
420,@brokenglasseye Ahh a Wandering Jew...,1
421,@MixrCreative @Joe_inertia @FluxTheGod @norths666 Stop tagging me u jew,1
422,@Mark_Penn Never trust a Jew,1
423,@People4Bernie @IlhanMN @realDonaldTrump Psssst. Bernie. You are a Jew. Therefore Congress-scum Ilan Omar hates you… https://t.co/kX0la1kJBQ,0
424,"@Yogi_Paliwal @GrubstakersPod @SeanMcCarthyCom Okay, tough Jew.",1
425,@TheLadyColumbia You know he’s an Orthodox Jew?,0
426,@cnnbrk Just another lying jew,1
427,The Jew's (: #WhatsTheStateofYourUnion https://t.co/TdZz0utprD,0
428,"@RepJoeKennedy Dave Zirin; As a Jew, I want to welcome anyone who wants to criticize a lobbying coalition funded by… https://t.co/G8ooJgEfho",0
429,@captncraptastic @LahavHarkov I didn't comment as a Jew. I commented as someone who understands metaphors.,0
430,"@Angie111114 I have 4 cousins in the cult, 1 escaped by marring a Jew, 1 who escaped by being an out-of-wedlock chi… https://t.co/uGOvwvh7Xw",0
431,@R_U_Still_Mad Seriously this one is a Jew? https://t.co/tPWOgMqDlX,1
432,@aidansarson7 @CharlesworthJak Little jew cock,1
433,@WesternIdentity Jew. She married a Jew.,1
434,That would make her a jew. https://t.co/5kTPZf2JMi,1
435,@bellemescudi Fuck off you jew,1
436,@Super70sSports Looks more like Orthodox Jew Jagger.,0
437,"@bbclaurak jews in UK 300000

muslims 3 million

you do the math

labour for the muzzie not the jew",0
438,"My best mate at school was a kid called Qasim Muhammed. I'll admit, it was a funny name for a Jew.",0
439,"@jientho @sesmith All these evangelicals want to impose their religious beliefs on the rest of us. As a Jew, we bel… https://t.co/y8hw4jQP6R",0
440,@RodWebber Duck you Rod Webber your a jew,1
441,@guardiannews Would jew believe it?,0
442,@badimo The boss game pass stoped working on bank an jew,0
443,@gletherby @mac123_m @UKLabour For the many but not the Jew.,0
444,@JeremyCorbyn4PM Did you mean to say...for the many not the Jew?,0
445,@F___________100 I have rarely been so disgusted by a person.  Guessing jew,1
446,Liar @tom_watson. Absolutely abhorrent behaviour. The chair of the CLP is a Jew. Didn't mention that did you?,1
447,@CEOErickHayden @Sh1t__Happened Which Jew(s)did Buzz Aldrin help?,0
448,@SwaggerSouls You jew https://t.co/1chE0ti4F9,1
449,"@MjutTina @ymedad @1313wad @haivri Ymedad  compare Poles&amp;Jew VICTiMS? COMPLICITY in Germans perpetrators criems
1,3… https://t.co/mGnyeYLOYV",0
450,@PeoplesMomentum Jew bashing,1
451,@king_of_bob When BernieBros flood your mentions after all you did was call him a fake Jew https://t.co/7k036H6ipr,1
452,@BernieSanders Shut up Jew faggot 💵,1
453,@amindee_ Usher usher jew tu,0
454,the jew curls snapped today https://t.co/VVD5vkejy7,0
455,@Rabidcow1 @RubinReport Cause he's a jew,1
456,@FaZeJev Fuck you Jew!,1
457,@Tekashkenazi Jew niggas be like 👃,1
458,they did this to a jew,0
459,@benshapiro MN reps/AG: hold my Jew-prod,1
460,@angeryapu At least as a Jew I would have money and connections,1
461,"@Mottel @Trillburne @benadamx Fuck you, Bengelsdorf. Fake fucking Jew",1
462,@jeremycorbyn Jeremy Corbyn for the many not the jew,0
463,@internettara12 @samelpan 2 pawgs 1 jew,0
464,@neontaster @DrDavidDuke He was a liberal Jew.,1
465,"@S__A__M @JamieXHolmes @Danish_Karen @ramzpaul @Annrhefn That's pretty racist,  Jew",1
466,"@MaxBoot @SpeakerPelosi Dave Zirin; As a Jew, I want to welcome anyone who wants to criticize a lobbying coalition… https://t.co/dJDCTQekPn",0
467,@Gus_802 I should start #IAJC (International Atheist Jew Conspiracy),0
468,@benshapiro The Puerto Rican Jew? https://t.co/byv1W7B3E5,0
469,@Ravie777 @blackvoices Maybe u want to hear it from one of ur own or a fake Jew,1
470,The Jew in Poland’s failures https://t.co/kuu5FJHC7E,0
471,@KenWebsterJrSho How long before the MSM blames jussie hoax on his Russian Jew half?,0
472,Your newspaper literally had a congressional Jew tracker ➡️ https://t.co/xkyFidbtDq,0
473,bernie hates Jews????????????????/,0
474,@nate_norbury @TrvlPrst Nah this a Jew troll,0
475,@CammyMccc Rent a jew https://t.co/2TwhCCMpbP,0
476,@paulfinlayson8 @Emily_Benn And my point was my life as a Jew in the uk should bear no reflection to what happens i… https://t.co/h4xzHWeQdG,0
477,@KNayyeh Can a Jew be antisemetic? 🤔,0
478,@BaruLevy Good jew!,0
479,"@shleper @haaretzcom Fritz Scherwitz (  Elke Sirewiz) ( commander concentration camp in Latvia) was jew.
So in your… https://t.co/Jz6U5lefb9",1
480,@FeinRiaghladh @ramzpaul Makes sense as Chobani has a jew ceo,1
481,@rosskempsell @Nigel_Farage @talkRADIO In other words he wants the jew bankers defeated,0
482,@AtheistRepublic Atheist Jew.,0
483,Interview with Andrew The Jew https://t.co/gBdaTayHNf,0
484,"@blunted_james For the many, not the Jew. https://t.co/VK97Wdf8TF",0
485,"The U.S. poll should he broken down:

-White
-Poc
-Jew, Muslim, etc",0
486,Mocking a fake jew like that would be too on the nose.,1
487,@bambamgemuk Loll..loll..area n9 jew,0
488,@anishamdani_ Bb jew 😚,0
489,@DOMINUSMED He Jew'd us.,1
490,Off being a Jew. https://t.co/xT1DI9hQR2,1
491,my mom told me I look like a Jew the nerve of that woman,1
492,"Jew Nordans

https://t.co/EhcIDpoOvz",0
493,@barelyjade @alondruhbruh everyone sees your worth ya jew,1
494,@AdamFriedland He is risen! The Jew has come back from the dead!,0
495,@detachment_red Jew gold.,1
496,This Jew-baiting arsecrack - who writes for the racist Canary -  thinks the UK's secretly intervening in Columbia.… https://t.co/B1iuc54WsR,0
497,"@easeIy A gay Jew, iconic.",1
498,@seattlepi Evangelism=hasidic Jew. Same shit. Different color,1
499,@caitoz Jew bitch ! What u expect,1
500,@aphesis615 Shut jew worshipper 😈🏴☝🏽,1
501,@ParkerMaverick1 @RightVoiceShow I counted and he named the jew 12 times.,0
502,Students of the game like a Jew in law school 🥵,0
503,@TheYettss Jew guy.,0
504,"@AnneofBrooklyn @AdamFriedland Shoo shoo, filthy jew!",1
505,@pt0kes @NomadicCrypto Sir that man has Jew fro,0
506,"@BBCNews For the many, not the Jew!",0
507,"A lot of us will miss Ady in this fight
Stay strong CongressWoman
You speak for me as a Jew
https://t.co/N6a65baPOi",0
508,@Sangar647 cuz he's a lil jew frow,0
509,@realDonaldTrump @foxandfriends You’re dirty Jew,1
510,@shalomshuli Did you just realize you’re a Jew?,0
511,My jew memes twitter page is poppin rn,0
512,my cat is a greedy couch jew,1
513,@sahouraxo Jew Behars face....,0
514,"Fuck you right the fuck off. Signed, a Jew.",0
515,Foundation rm28 ajo... nk apply fd mesti ader egg blending tue...Baru fd blend well....Smooth jew....👇👇👇,1
516,Sounds like a Jew,1
517,@seriousky are you a jew,1
518,@dude___weed_lol for the on the spectrum jew in your life https://t.co/CRs0JP8mrO,0
519,@HarrietBaldwin @RealJamesWoods This Jew votes Republican,0
520,"@amazingatheist This is life threatening shit somehow, T-Jew.",0
521,"@AdyBarkan @shaunking @SpeakerPelosi Dave Zirin; As a Jew, I want to welcome anyone who wants to criticize a lobbyi… https://t.co/hXeYDPwNBL",0
522,@dicknbaIIs u dance like a jew aha!,1
523,@FortniteGame remove the turret autistic jew fag,1
524,I ain't voting for that old jew,1
525,@handymayhem there was a jew involved in this 100%,1
526,@DavidLublin @SenSchumer @IlhanMN You cannot possibly be a Jew,1
527,"@Pas_Musique As a Jew, I must agree wholeheartedly 😸",0
528,@ALR_1999 @Keita_is_ass @mbafc__ You have my notifications on you hook nosed Jew,1
529,@JohnLeoNo1087 For the many not the jew,0
530,@itvnews For the many not the jew,0
531,"@TalatHussain12 bugz-e-imran.......
Tail of Dogy can never be straight......just like Khameer of Jew Khanzeer",0
532,"@binny1961 @James4Labour @Hepworthclare @UKLabour 1 month 600 complaints
For the many not the jew",0
533,@ramzpaul Could you be more of JEW?,0
534,bishe bishe jew https://t.co/k4EwJn28Un,0
535,@USUprising a jew world order,1
536,@God_YB_ @Uncanny_Afro AHAH APE JEW BEAST,1
537,A WORSHIPING JEW! https://t.co/E1QSpPOZl2,0
538,I wish I was a jew,0
539,@afcmattamus @wwfcjames MATT YOU JEW,1
540,"@jockyblue82 @mrianleslie So James what you are saying is For the many, fuck the Jew.",0
541,@ACKERM04N STAPH JEW STAPH,0
542,@EdKrassen @realDonaldTrump pathetic jew,1
543,@TheRickyDavila Columbus was a jew anyways,1
544,@wvjoe911 brown lefty jew....,1
545,HAP PY JEW,0
546,@thecampaignbook Ur crazy with that movie jew,1
547,"@FullMelvnJacket @ElSenorNewYork As a Jew, this will always hurt me.",0
548,@nickmon1112 Jews gonna Jew,1
549,"@BergdahlJB @MaajidNawaz @LBC 🤣🤣 BS, Jackie Walker is a Jew",0
550,@brando_uncle The purring jew,1
551,@sohmer @VP @IlhanMN Non Jew. Agree,0
552,@JacobAWohl Jew crying Jew,1
553,@slightlyDelusia Shut up gay jew.,1
554,@StatueWooden @EthicalChad @ManuelB59425346 is....is that a jew......,1
555,"Nadler,,,another nasty corrupt New York Jew.",1
556,@Goy_McAvoy @StefanMolyneux My German grandfather that came here in 1744 was owned by a jew,1
557,😂😂😂😂😂 aye let my nigga make it jew,0
558,@Ster7ling @PaulinhaCoutin1 @Bmcfc_ Honey Jew,0
559,@mhenrylaw1 He does know Trumps daughter married a Jew?,0
560,@hailaiht pusing ma jew,1
561,"@BalkanGod You’re a Bulgar, already a Jew my nibba",1
562,@AneBald @titanin1969 el Jew Jork Times.,1
563,"@stone_toss @Tracyist1 &gt;Jew
&gt;take away penis
What",1
564,Because he's BLACK JEW,1
565,Name brand jew,0
566,@SlappinDaBass Hahahaha they called me a jew,0
567,@TitaniaMcGrath Imagine if you choose to be a Jew,1
568,Jewmignon https://t.co/3jPcHHJW2u,0
569,@schmittychan That Jew money finally rolling in?,1
570,LOOOOOOL MANS RACKING UP DISABILITIES LIKE A JEW WITH PENNIES,1
571,@Ypmuj_ JEW NOSE,1
572,What's this jew saying?,1
573,@Ggdograa @EA_Australia fuckin ea jew,1
574,@EtsitpabEmorej @Keionisbored @heyshaniah Cuzzo it’s the Jew in you 😂,1
575,@SarahPounds7897 @RadDadCrypto @4YrsToday She believes the corporate owned jew run lugenpresse,1
576,"@gayspacegulag @BadConservart KICK
THE
JEW
DOWN
THE
STAIRS",1
577,@RaychelTania @SteveAlan95 @ZacAKAMadu @IlhanMN @AdyBarkan Bernie is also a Jew so...,1
578,@InfidelPablo @DavidLammy For the FEW not the JEW!,0
579,"That's how my nation summed up a Jew...
- They hurt us today...",1
580,"@RichardBurgon For the many, not the jew.",0
581,"@Davo1878EFC @BaldyMemike @EREK_ONLY @silverrich39 @janemerrick23 Jew baitors out in full force, I see.",0
582,"This one is
Potato
Parmesan
Garlic
Green onion
Manchego
Olive oil
Jew salt https://t.co/jrq3EbSquU",0
583,@benshapiro Your worst nightmare fake JEW,1
584,@Communism_Kills Ethnic Jew ≠ Practicing Judaism,0
585,@sahouraxo @KeesvdPijl1 Jew motherfucker you,1
586,@Susej137 @CatLady_2020 @RandilynIsIn Like the one where Ivanka is an Orthdox Jew?,0
587,@jasbral Dig a hole jew,1
588,@rising_serpent she called him Adams so she wouldn't have to utter a Jew name,0
589,@lordvictor Hes a jew too,1
590,"@affinity292 @NOTRon2327 @xo_lareina Hate sites? Go fuck your own face, Jew.",1
591,@Xalxitz @PunnyVegas @SlotheXer @stone_toss @archillect le jew,0
592,@WavertreeCLP Your banner spells Jew wrong you bigots,0
593,@ESPNCleveland Fire the Jew,1
594,@massabduction artsy jew twink,0
595,@bungarsargon @IlhanMN Jew tropes.. https://t.co/AbhUBy9Rjy,1
596,Was picaso a crypto jew?,1
597,@wardcleaver88 Disgustingly cheap. Is Kraft a Jew? https://t.co/Va361GSiGW,1
598,bright fried memes non jew inceat,0
599,@bunnnyrabbbittt @bbkekz @elijahhorton94 Just the second best jew*,0
600,Have none of you cock-a-roach people ever met an old Jew??,1
601,This isn’t an Orthodox Jew,0
602,@jsende @bdomenech Loren Michaels is a Jew soooo.....,1
603,@JackCade1381 Funny because Marx was a Jew. A sceptical one though.,0
604,@tarrou @Dinoworld23 @samstein He's a secular Jew.,0
605,@Fcbculer2 One Jew recognises other. https://t.co/C80toRQ7vS,0
606,Ze Jew. Ze Jew left me to die under a cold bridge in the rain. Ze Jew.,1
607,@BenWiIks_ @JRezzyy Little Jew,1
608,@_smol_pineapple @IcedOutRonin jew curls****,0
609,@Loree58 @JacobAWohl @realDonaldTrump Stephen Miller is a Jew.,1
610,"The Cowardly Jew liked it, so you know it mostly sucked ass.

https://t.co/Ffo914vCWZ",1
611,"@niamh__corcoran Roses are red
violets are blue
we are for the muslims
but not for the Jew.",0
612,FRAGILE AND A JEW,1
613,@3rdPartyNow @RealSaavedra @AOC Principal and not just the big Jew gold,1
614,@KaijuKestral The jew fears the tranny,1
615,@dskeenieRN @marklevinshow Bernie Sanders is a Jew https://t.co/tLkDU18mlm,1
616,@ReginaldALawso1 ppened &amp; They want every Jew dead,0
617,HE A JEW 🤔🤔🤔🤔🤔,1
618,@michele60429842 @sportslvr59 @ScottforFlorida @kayleighmcenany @kevinomccarthy you dont keep kosher. You're not a Jew,1
619,"@EdgeofSports As a Jew, I want to thank you.",0
620,The Truth of Jews! By the Jew of Truth!,0
621,"@EricHaywood @pattonoswalt As a jew, tell her to fuck herself",0
622,@WalkerWave0 lol ur a jew,1
623,@DIYolie Thankies my Jew boo 😘🥰,0
624,@nntaleb I always thought you were a jew,1
625,Poland needs to exile a Jews,1
626,@Limitless_Board Mtn Jew,1
627,@ChristopherHahn you're a fake Jew. Embarrassment,1
628,@RealGilbert how much did they comp you for that plug Jew?,1
629,@LVL100_GANGgar The socialist jew?! 😂😂😂,1
630,@strangedays91 @duhhhdinora_ Your moms a Jew.,1
631,@BreitbartNews She couldn't be racist. She's a Jew,0
632,"@sheepfilms @MrPenguinCidre They would walk like a jew, u know",1
633,@xxjnnh eh shew shew jew,0
634,someone make me a jew,0
635,@jeremycorbyn For the many but not the Jew.,0
636,Tradescantia Pallida: The Purple Heart Wandering Jew https://t.co/kksRBGh8Se,0
637,"@ThatJester137 Stop being a faggot, jew",1
638,@aemayy_ ashe ashe jew,0
639,@alex3767 @KingJames @isaiahthomas Teddy Long v. The Long Jew,0
640,@sonderinquiry how about u choke on mei's moldy toes u jew,1
641,@manwaet @tkdnxv Ashe2 jew 🤣🤣🤣,0
642,"@SBNation Roses are red.
Violets are blue.
Josh Allen is my QB.
Josh Rosen is a Jew.",1
643,Nick sandman Jew nose pic,1
644,"Which is the merchant here, and which the Jew?",1
645,@BayonettaParody DS jeW,0
646,"@crazydutchman62 @Aikens_Josh Yep, FAKE JEW.",1
647,@AgainstDenial @MichalS57072808 @iwh889 @waitmanb @McKayMSmith My lying. It jewish vioice lying like a Jew,1
648,@lelangacc_erpe kaq jew lapor!!!! @hailaiht,0
649,@Thomasurlatoile @bourgeoisalien @detachment_red but wait I thought Bernie was a fake Jew,1
650,@Justjakeparker Another history fact: he was a Jew 😭😭,0
651,"@mikemcdonnell @JuddApatow @FoxNews No, he would’ve been nuggets. He’s a Jew.",1
652,@godkats you did me dirty you jew,1
653,@PrincessFirstD1 @chunkietrump @IvankaTrump You're a fake Jew https://t.co/4qvyFhf9Bu,1
654,Has it ever really been easy being a Jew?,0
655,@Luciferrin7 @JacobAWohl @colliertimothy8 Because he's a Jew.,1
656,ERDOGAY THE VAMPIRIC/PORPHYRIC JEW https://t.co/OGQJY1SB7U,1
657,@DocMemeMD @Splentid_ @imsandraRBLX @OfficialFuzionn 🏳️‍🌈⃠ ok jew,1
658,@kthalps @mehdirhasan @AIPAC @IlhanMN The righteous Jew ❤️,0
659,@alt_h_ @schrenk Have you looked at a Jew lately?,1
660,how do you stab a Jew?,1
661,@GottliebShow One epic Jew fro .... stupid I phone,0
662,@landonsmith_06_ @FortniteBR Ok you stupid jew,1
663,Crypto Jew TERMITES!!,1
664,He sucks for serving the JEW army!,1
665,@UppityWilliamP Always assumed the Jew conspiracy angle was just people fucking around. Then looked at the images t… https://t.co/TtcnBCq13Q,0
666,@SputnikInt What's a jew exactly,0
667,Apparently I quote tweeted a problematic Jew? I hate everything. Goodnight,1
668,@JonahNRO @benshapiro Buckley didn't want a Jew as editor of @NRO,0
669,@ScythianKing Muslim twitter turned me into a Jew,0
670,@hdiii16 Rse jew. Woh mg🙃,0
671,@FloodMoosic Dry your hair Jew.,0
672,@JoeMcManus629 @NYDailyNews @JussieSmollett that jew???,1
673,@it_meirl_bot jew alert,1
674,Jew 2️⃣x https://t.co/tvz7UQYELi,0
675,"@TheSocialistDr @logicnerd @AngrierWHStaff My comment has nothing, absolutely NOTHING, to do with him being a Jew.",0
676,"@neontrotsky @jeremyscahill You’re welcome. He’s right. -signed, a Jew",0
677,@Travistritt @therealroseanne He scores higher on the victimization hierarchy. Black gay &gt; female Jew.,0
678,The Jew's Body: Sander Gilman: 9780415904599: https://t.co/xmN23XTX5s: Books https://t.co/fTsEliUCpp,0
679,@bbusa617 Old sic jew he is,0
680,"@TulsiGabbard Including in Gaza. Say it, Tulsi. Take on the AIPAC Jew monster.",1
681,"@HoffmanMichaelA @promethiea (( JEW )) /
ineliminable stranglehold,
&amp; knowledgeable powergrid. https://t.co/SyJbkX5Fob",1
682,@MehnazAkberAziz @DaniyalNA116 Which one of you has Jew blood??,1
683,"@theonegoodchad @EdieJarolim @MrDane1982 FFS, he's not calling him a fake Jew.",0
684,@figh7cIub The jew fears the Samurai.,1
685,@DVATW Karl Marx was a Jew? https://t.co/H3HHAVDkfm,1
686,"@PeterSweden7 @StefanMolyneux Peter, name the Jew.",1
687,@badimo rip jew,1
